,trade_date,ts_code,price,open,settle,close,high,low,vol,amount,oi
3549,20190701,10001875.SH,3.0,0.1005,0.0885,0.0885,0.108,0.0823,384199.0,35529.5185,198486.0
3550,20190702,10001875.SH,3.0,0.0866,0.083,0.083,0.0882,0.0793,184205.0,15466.2129,207356.0
3551,20190703,10001875.SH,3.0,0.0773,0.0628,0.0628,0.0777,0.0581,260421.0,17501.6189,238079.0
3552,20190704,10001875.SH,3.0,0.0644,0.0565,0.0565,0.0686,0.0481,285308.0,16706.9828,277795.0
3553,20190705,10001875.SH,3.0,0.056,0.0608,0.0608,0.0623,0.05,262032.0,15147.4527,263348.0
3554,20190708,10001875.SH,3.0,0.0529,0.0281,0.0281,0.0529,0.0279,410979.0,14589.6528,329832.0
3555,20190709,10001875.SH,3.0,0.0276,0.0207,0.0207,0.0303,0.0191,225270.0,5281.6797,340194.0
3556,20190710,10001875.SH,3.0,0.0243,0.0189,0.0189,0.0256,0.0156,193419.0,3995.18,336114.0
3557,20190711,10001875.SH,3.0,0.0221,0.0205,0.0205,0.031,0.0175,352450.0,8239.046,342819.0
3558,20190712,10001875.SH,3.0,0.0199,0.0231,0.0231,0.028,0.0183,312663.0,7585.5464,322125.0
3559,20190715,10001875.SH,3.0,0.0194,0.0211,0.0211,0.0288,0.0097,338273.0,6140.5937,331363.0
3560,20190716,10001875.SH,3.0,0.02,0.0147,0.0147,0.0228,0.0147,168714.0,2986.0463,353798.0
3561,20190717,10001875.SH,3.0,0.0133,0.01,0.01,0.0168,0.0097,200391.0,2569.8399,343220.0
3562,20190718,10001875.SH,3.0,0.0092,0.0059,0.0059,0.0096,0.0059,148994.0,1149.4548,330503.0
3563,20190719,10001875.SH,3.0,0.0079,0.0131,0.0131,0.0142,0.0073,320437.0,3392.9987,326250.0
3564,20190722,10001875.SH,3.0,0.01,0.0022,0.0022,0.0127,0.0019,274066.0,1567.4371,281019.0
3565,20190723,10001875.SH,3.0,0.0021,0.0007,0.0007,0.0031,0.0004,132563.0,141.5404,213624.0
3566,20190724,10001875.SH,3.0,0.0006,0.0,0.0001,0.0024,0.0001,129978.0,143.7339,179789.0
3567,20190620,10001877.SH,3.1,0.0076,0.0338,0.0338,0.0492,0.0067,150074.0,4098.2295,56086.0
3568,20190621,10001877.SH,3.1,0.0389,0.0422,0.0422,0.051,0.034,133176.0,5454.3977,83991.0
3569,20190624,10001877.SH,3.1,0.0424,0.0418,0.0418,0.0468,0.038,79429.0,3305.1791,101594.0
3570,20190625,10001877.SH,3.1,0.0431,0.0315,0.0315,0.0432,0.0271,157824.0,5215.4965,135867.0
3571,20190626,10001877.SH,3.1,0.029,0.0287,0.0287,0.0319,0.0257,76523.0,2242.4334,152367.0
3572,20190627,10001877.SH,3.1,0.0317,0.0391,0.0391,0.041,0.0317,240632.0,8868.482,180803.0
3573,20190628,10001877.SH,3.1,0.0385,0.0406,0.0406,0.041,0.0349,147673.0,5686.4372,209981.0
3574,20190701,10001877.SH,3.1,0.0643,0.0481,0.0481,0.07,0.044,400850.0,21237.0738,249618.0
3575,20190702,10001877.SH,3.1,0.0468,0.0423,0.0423,0.0472,0.0397,170601.0,7430.6493,265618.0
3576,20190703,10001877.SH,3.1,0.0389,0.0294,0.0294,0.039,0.0269,198966.0,6349.293,285812.0
3577,20190704,10001877.SH,3.1,0.0298,0.0259,0.0259,0.0333,0.0206,214829.0,5709.5289,321484.0
3578,20190705,10001877.SH,3.1,0.0262,0.0271,0.0271,0.0286,0.0213,181366.0,4684.6272,320050.0
3579,20190708,10001877.SH,3.1,0.0233,0.0098,0.0098,0.0233,0.0098,276675.0,3951.8182,332029.0
3580,20190709,10001877.SH,3.1,0.0095,0.0075,0.0075,0.0105,0.0068,161325.0,1311.6327,324918.0
3581,20190710,10001877.SH,3.1,0.0089,0.0068,0.0068,0.0097,0.0055,94088.0,679.1514,322462.0
3582,20190711,10001877.SH,3.1,0.008,0.0068,0.0068,0.011,0.0057,148890.0,1177.4119,332537.0
3583,20190712,10001877.SH,3.1,0.0065,0.0068,0.0068,0.0086,0.006,111541.0,832.5464,336862.0
3584,20190715,10001877.SH,3.1,0.0057,0.006,0.006,0.0087,0.0033,139658.0,770.675,344163.0
3585,20190716,10001877.SH,3.1,0.0057,0.0038,0.0038,0.0068,0.0037,75590.0,346.196,342194.0
3586,20190717,10001877.SH,3.1,0.0035,0.0028,0.0028,0.0044,0.0027,74571.0,257.3738,334864.0
3587,20190718,10001877.SH,3.1,0.002,0.0018,0.0018,0.0027,0.0017,64221.0,139.4765,314526.0
3588,20190719,10001877.SH,3.1,0.0021,0.0033,0.0033,0.0042,0.0019,121562.0,355.7867,309645.0
3589,20190722,10001877.SH,3.1,0.0033,0.0005,0.0005,0.0036,0.0004,98521.0,123.3781,270585.0
3590,20190723,10001877.SH,3.1,0.0005,0.0001,0.0001,0.0007,0.0001,55509.0,14.175,233504.0
3591,20190724,10001877.SH,3.1,0.0001,0.0,0.0001,0.0003,0.0001,21738.0,3.1634,224979.0
3592,20190621,10001880.SH,3.3,0.0093,0.0125,0.0125,0.0184,0.0092,77182.0,910.6274,48091.0
3593,20190624,10001880.SH,3.3,0.0144,0.0126,0.0126,0.0159,0.0111,73657.0,946.4151,88527.0
3594,20190625,10001880.SH,3.3,0.0127,0.01,0.01,0.0138,0.0086,98320.0,976.2046,126867.0
3595,20190626,10001880.SH,3.3,0.0095,0.0086,0.0086,0.0097,0.0072,48795.0,418.3617,144746.0
3596,20190627,10001880.SH,3.3,0.009,0.0115,0.0115,0.0127,0.0088,111484.0,1197.9371,181008.0
3597,20190628,10001880.SH,3.3,0.0104,0.0123,0.0123,0.0124,0.0095,83225.0,935.9108,216835.0
3598,20190701,10001880.SH,3.3,0.0271,0.0125,0.0125,0.0289,0.0098,302043.0,4662.9213,273410.0
3599,20190702,10001880.SH,3.3,0.0115,0.0088,0.0088,0.0115,0.0078,98699.0,920.4653,281759.0
3600,20190703,10001880.SH,3.3,0.008,0.0061,0.0061,0.008,0.0054,75742.0,470.9403,281942.0
3601,20190704,10001880.SH,3.3,0.0056,0.0053,0.0053,0.0076,0.0043,65507.0,339.7956,277945.0
3602,20190705,10001880.SH,3.3,0.0054,0.0047,0.0047,0.0058,0.0043,41447.0,205.9088,285063.0
3603,20190708,10001880.SH,3.3,0.0037,0.0023,0.0023,0.0038,0.0022,83661.0,246.7765,262156.0
3604,20190709,10001880.SH,3.3,0.0022,0.002,0.002,0.0022,0.0015,36693.0,68.7811,255709.0
3605,20190710,10001880.SH,3.3,0.0018,0.0019,0.0019,0.0023,0.0015,23836.0,42.8516,250018.0
3606,20190711,10001880.SH,3.3,0.0019,0.0015,0.0015,0.0024,0.0014,31846.0,58.0612,242896.0
3607,20190712,10001880.SH,3.3,0.0015,0.0013,0.0013,0.0018,0.0012,19138.0,28.6226,236641.0
3608,20190715,10001880.SH,3.3,0.0013,0.0014,0.0014,0.0017,0.001,34548.0,47.2678,228700.0
3609,20190716,10001880.SH,3.3,0.0014,0.0009,0.0009,0.0014,0.0008,17053.0,17.2559,219058.0
3610,20190717,10001880.SH,3.3,0.0008,0.0007,0.0007,0.0011,0.0007,11623.0,10.2649,215227.0
3611,20190718,10001880.SH,3.3,0.0008,0.0005,0.0005,0.0008,0.0005,28493.0,17.4316,203945.0
3612,20190719,10001880.SH,3.3,0.001,0.0006,0.0006,0.001,0.0003,28561.0,17.4619,191248.0
3613,20190722,10001880.SH,3.3,0.0006,0.0001,0.0001,0.0006,0.0001,20835.0,6.0462,175098.0
3614,20190723,10001880.SH,3.3,0.0002,0.0001,0.0001,0.0002,0.0001,11580.0,1.1764,171489.0
3615,20190724,10001880.SH,3.3,0.0001,0.0,0.0001,0.0001,0.0001,3104.0,0.3104,169656.0
3616,20190702,10001905.SH,3.4,0.0245,0.021,0.021,0.0248,0.0142,8731.0,193.3846,5526.0
3617,20190703,10001905.SH,3.4,0.0205,0.0161,0.0161,0.0207,0.0154,10259.0,172.4647,9502.0
3618,20190704,10001905.SH,3.4,0.0158,0.0128,0.0128,0.0174,0.0113,8748.0,118.0144,10501.0
3619,20190705,10001905.SH,3.4,0.013,0.0159,0.0159,0.0168,0.0113,9685.0,137.9356,14421.0
3620,20190708,10001905.SH,3.4,0.0149,0.0081,0.0081,0.0159,0.0081,15530.0,153.5793,19071.0
3621,20190709,10001905.SH,3.4,0.0085,0.0064,0.0064,0.009,0.0055,7598.0,50.3537,21597.0
3622,20190710,10001905.SH,3.4,0.0071,0.0059,0.0059,0.0077,0.0057,6002.0,39.681,23383.0
3623,20190711,10001905.SH,3.4,0.0063,0.0068,0.0068,0.008,0.0059,6746.0,46.4485,25157.0
3624,20190712,10001905.SH,3.4,0.0062,0.0078,0.0078,0.0082,0.0062,9571.0,72.4393,28980.0
3625,20190715,10001905.SH,3.4,0.005,0.0067,0.0067,0.0075,0.005,14417.0,91.7926,32895.0
3626,20190716,10001905.SH,3.4,0.0063,0.0058,0.0058,0.0073,0.0055,8440.0,52.271,35219.0
3627,20190717,10001905.SH,3.4,0.0056,0.0051,0.0051,0.0063,0.0046,8788.0,48.1045,38545.0
3628,20190718,10001905.SH,3.4,0.0047,0.0047,0.0047,0.005,0.0042,10344.0,47.1706,41026.0
3629,20190719,10001905.SH,3.4,0.0047,0.0072,0.0072,0.0075,0.0047,14407.0,89.4808,42640.0
3630,20190722,10001905.SH,3.4,0.006,0.0046,0.0046,0.0078,0.0043,12532.0,70.9425,47487.0
3631,20190723,10001905.SH,3.4,0.0044,0.0037,0.0037,0.0048,0.0035,10450.0,39.9564,48235.0
3632,20190724,10001905.SH,3.4,0.0041,0.0035,0.0035,0.005,0.0033,19844.0,81.2802,51200.0
3633,20190725,10001905.SH,3.4,0.0031,0.0028,0.0028,0.0034,0.0022,24560.0,63.8076,57812.0
3634,20190726,10001905.SH,3.4,0.0034,0.0031,0.0031,0.0034,0.0024,10650.0,31.2683,60255.0
3635,20190729,10001905.SH,3.4,0.0028,0.0027,0.0027,0.003,0.0024,7786.0,20.6191,61714.0
3636,20190730,10001905.SH,3.4,0.0029,0.0026,0.0026,0.0031,0.0026,8597.0,24.3442,63878.0
3637,20190731,10001905.SH,3.4,0.0021,0.002,0.002,0.0024,0.0018,12612.0,25.403,63771.0
3638,20190801,10001905.SH,3.4,0.0016,0.0012,0.0012,0.0017,0.001,14474.0,18.74,62082.0
3639,20190802,10001905.SH,3.4,0.0012,0.0012,0.0012,0.0014,0.001,14498.0,16.9279,55883.0
3640,20190805,10001905.SH,3.4,0.0012,0.001,0.001,0.0013,0.0009,12805.0,15.1316,54105.0
3641,20190806,10001905.SH,3.4,0.0012,0.0014,0.0014,0.0016,0.0009,11445.0,15.936,57427.0
3642,20190807,10001905.SH,3.4,0.0015,0.0011,0.0011,0.0015,0.001,4722.0,5.582,56700.0
3643,20190808,10001905.SH,3.4,0.0011,0.001,0.001,0.0013,0.0009,7354.0,7.6532,55057.0
3644,20190809,10001905.SH,3.4,0.001,0.0009,0.0009,0.0012,0.0007,8104.0,7.5474,53112.0
3645,20190812,10001905.SH,3.4,0.0005,0.001,0.001,0.001,0.0005,4532.0,4.0421,51996.0
3646,20190813,10001905.SH,3.4,0.0009,0.0009,0.0009,0.0009,0.0007,1923.0,1.5658,51825.0
3647,20190814,10001905.SH,3.4,0.0008,0.0008,0.0008,0.0013,0.0007,3626.0,2.96,51990.0
3648,20190815,10001905.SH,3.4,0.0006,0.0007,0.0007,0.0009,0.0006,5261.0,3.7946,49591.0
3649,20190816,10001905.SH,3.4,0.0005,0.0005,0.0005,0.0008,0.0004,3846.0,2.1009,47700.0
3650,20190819,10001905.SH,3.4,0.0003,0.0007,0.0007,0.0008,0.0003,4846.0,2.6374,45457.0
3651,20190820,10001905.SH,3.4,0.0004,0.0006,0.0006,0.0008,0.0004,4246.0,2.3531,43857.0
3652,20190821,10001905.SH,3.4,0.0002,0.0004,0.0003,0.0006,0.0002,1544.0,0.5902,43478.0
3653,20190822,10001905.SH,3.4,0.0002,0.0002,0.0002,0.0004,0.0002,696.0,0.1618,43332.0
3654,20190823,10001905.SH,3.4,0.0001,0.0003,0.0002,0.0003,0.0001,1851.0,0.3902,42896.0
3655,20190826,10001905.SH,3.4,0.0001,0.0001,0.0001,0.0002,0.0001,2851.0,0.3318,42769.0
3656,20190827,10001905.SH,3.4,0.0001,0.0001,0.0001,0.0001,0.0001,41.0,0.0041,42739.0
3657,20190828,10001905.SH,3.4,0.0001,0.0,0.0001,0.0001,0.0001,164.0,0.0164,42582.0
3658,20190806,10001931.SH,2.65,0.1551,0.1672,0.1672,0.1778,0.05,17196.0,2728.314,4002.0
3659,20190807,10001931.SH,2.65,0.1736,0.1492,0.1492,0.1799,0.1492,6400.0,1040.2273,4009.0
3660,20190808,10001931.SH,2.65,0.1631,0.181,0.1759,0.181,0.1627,9241.0,1596.4834,4033.0
3661,20190809,10001931.SH,2.65,0.1846,0.17,0.1681,0.1911,0.1601,7607.0,1329.8478,3735.0
3662,20190812,10001931.SH,2.65,0.1708,0.219,0.2047,0.2069,0.1708,5811.0,1089.2127,3596.0
3663,20190813,10001931.SH,2.65,0.193,0.19,0.1858,0.1967,0.1789,3802.0,707.8373,4060.0
3664,20190814,10001931.SH,2.65,0.22,0.199,0.1986,0.2264,0.1986,1962.0,421.4359,4071.0
3665,20190815,10001931.SH,2.65,0.1661,0.2088,0.2091,0.2099,0.1602,5723.0,1057.7575,3843.0
3666,20190816,10001931.SH,2.65,0.2048,0.22,0.2113,0.2325,0.1958,5613.0,1208.965,3401.0
3667,20190819,10001931.SH,2.65,0.2288,0.277,0.2682,0.27,0.2175,3195.0,773.7277,2911.0
3668,20190820,10001931.SH,2.65,0.2658,0.271,0.268,0.278,0.2588,2530.0,679.4925,2863.0
3669,20190821,10001931.SH,2.65,0.2717,0.269,0.2685,0.2718,0.257,933.0,249.3413,2434.0
3670,20190822,10001931.SH,2.65,0.2745,0.273,0.2701,0.2777,0.2556,1098.0,295.4719,2052.0
3671,20190823,10001931.SH,2.65,0.271,0.313,0.3058,0.3123,0.2704,2711.0,801.5215,1383.0
3672,20190826,10001931.SH,2.65,0.28,0.264,0.2614,0.2842,0.2541,1214.0,326.875,953.0
3673,20190827,10001931.SH,2.65,0.2733,0.284,0.291,0.31,0.2733,1922.0,567.3141,685.0
3674,20190828,10001931.SH,2.65,0.2779,0.262,0.2516,0.2838,0.2499,2578.0,681.7943,632.0
3675,20190807,10001935.SH,2.6,0.228,0.1947,0.1947,0.2302,0.1928,4523.0,941.8567,1401.0
3676,20190808,10001935.SH,2.6,0.22,0.231,0.223,0.2276,0.2088,4743.0,1038.6147,1842.0
3677,20190809,10001935.SH,2.6,0.2328,0.22,0.2148,0.2386,0.206,3612.0,806.4799,2319.0
3678,20190812,10001935.SH,2.6,0.2202,0.269,0.2539,0.2556,0.2194,3967.0,941.4267,2505.0
3679,20190813,10001935.SH,2.6,0.2415,0.24,0.232,0.2451,0.2272,2303.0,539.434,2549.0
3680,20190814,10001935.SH,2.6,0.2699,0.249,0.247,0.276,0.247,2694.0,705.0297,2394.0
3681,20190815,10001935.SH,2.6,0.2146,0.258,0.2566,0.2596,0.2086,3879.0,916.944,2338.0
3682,20190816,10001935.SH,2.6,0.2595,0.27,0.2619,0.2821,0.2439,3708.0,987.1546,2332.0
3683,20190819,10001935.SH,2.6,0.28,0.327,0.3169,0.3192,0.2673,3886.0,1139.4227,2468.0
3684,20190820,10001935.SH,2.6,0.3151,0.321,0.3189,0.3278,0.3102,2694.0,860.7111,1511.0
3685,20190821,10001935.SH,2.6,0.3208,0.319,0.3178,0.3208,0.3102,601.0,190.4743,1426.0
3686,20190822,10001935.SH,2.6,0.3278,0.323,0.3189,0.3289,0.3069,983.0,313.1989,1226.0
3687,20190823,10001935.SH,2.6,0.3251,0.363,0.3557,0.3624,0.3199,1708.0,593.8596,1042.0
3688,20190826,10001935.SH,2.6,0.3264,0.314,0.31,0.334,0.3046,667.0,212.3206,867.0
3689,20190827,10001935.SH,2.6,0.3271,0.334,0.3339,0.3584,0.3271,1304.0,450.879,393.0
3690,20190828,10001935.SH,2.6,0.325,0.312,0.3021,0.3328,0.3002,1537.0,483.9962,430.0
3691,20190903,10001957.SH,3.3,0.0028,0.0035,0.0035,0.004,0.0027,1662.0,5.8463,1254.0
3692,20190904,10001957.SH,3.3,0.0037,0.0045,0.0045,0.0045,0.0033,4970.0,19.1368,4148.0
3693,20190905,10001957.SH,3.3,0.005,0.0095,0.0095,0.0194,0.005,30105.0,353.3373,13959.0
3694,20190906,10001957.SH,3.3,0.0134,0.0149,0.0149,0.0149,0.0105,19924.0,255.2813,18370.0
3695,20190909,10001957.SH,3.3,0.0201,0.0164,0.0164,0.025,0.0141,28743.0,492.7028,26968.0
3696,20190910,10001957.SH,3.3,0.016,0.0137,0.0137,0.0177,0.013,22756.0,323.5791,34961.0
3697,20190911,10001957.SH,3.3,0.0154,0.012,0.012,0.0161,0.0112,21521.0,275.5119,43314.0
3698,20190912,10001957.SH,3.3,0.0122,0.0156,0.0156,0.0159,0.0121,23525.0,332.5709,49820.0
3699,20190916,10001957.SH,3.3,0.0149,0.0105,0.0105,0.015,0.0085,29318.0,341.7521,62358.0
3700,20190917,10001957.SH,3.3,0.0085,0.0058,0.0058,0.0086,0.0048,34211.0,228.2559,66509.0
3701,20190918,10001957.SH,3.3,0.0059,0.0053,0.0053,0.0073,0.0048,23500.0,136.4929,64396.0
3702,20190919,10001957.SH,3.3,0.0056,0.0058,0.0058,0.0059,0.0036,19794.0,91.0718,69887.0
3703,20190920,10001957.SH,3.3,0.0058,0.005,0.005,0.0062,0.0048,14532.0,78.4315,74481.0
3704,20190923,10001957.SH,3.3,0.0043,0.0035,0.0035,0.0044,0.0031,13345.0,47.1605,75675.0
3705,20190924,10001957.SH,3.3,0.0035,0.0031,0.0031,0.0037,0.003,9655.0,32.0831,76721.0
3706,20190925,10001957.SH,3.3,0.0026,0.0027,0.0027,0.0032,0.0026,8337.0,24.3034,77299.0
3707,20190926,10001957.SH,3.3,0.0028,0.0026,0.0026,0.003,0.0023,25700.0,68.4166,83504.0
3708,20190927,10001957.SH,3.3,0.0024,0.0024,0.0024,0.0029,0.0024,7596.0,20.2404,83591.0
3709,20190930,10001957.SH,3.3,0.0027,0.0018,0.0018,0.0028,0.0016,11242.0,25.967,84376.0
3710,20191008,10001957.SH,3.3,0.0013,0.0008,0.0008,0.0015,0.0008,16147.0,19.7192,78958.0
3711,20191009,10001957.SH,3.3,0.0006,0.0008,0.0008,0.0009,0.0005,9611.0,7.1765,75799.0
3712,20191010,10001957.SH,3.3,0.0005,0.0008,0.0008,0.0008,0.0005,6525.0,4.5255,73786.0
3713,20191011,10001957.SH,3.3,0.0008,0.001,0.001,0.0016,0.0006,12812.0,13.9001,74556.0
3714,20191014,10001957.SH,3.3,0.0014,0.0006,0.0006,0.0018,0.0005,23627.0,27.7216,79054.0
3715,20191015,10001957.SH,3.3,0.0002,0.0002,0.0002,0.0007,0.0002,13349.0,3.5896,78269.0
3716,20191016,10001957.SH,3.3,0.0002,0.0002,0.0002,0.0005,0.0002,14146.0,4.2462,74638.0
3717,20191017,10001957.SH,3.3,0.0001,0.0002,0.0002,0.0003,0.0001,2305.0,0.5113,73105.0
3718,20191018,10001957.SH,3.3,0.0003,0.0002,0.0002,0.0004,0.0001,7022.0,1.4589,69292.0
3719,20191021,10001957.SH,3.3,0.0002,0.0001,0.0001,0.0002,0.0001,8792.0,0.8904,68032.0
3720,20191022,10001957.SH,3.3,0.0001,0.0001,0.0001,0.0001,0.0001,2850.0,0.285,66412.0
3721,20191023,10001957.SH,3.3,0.0001,0.0,0.0001,0.0001,0.0001,392.0,0.0392,66068.0
3722,20190906,10001959.SH,3.4,0.0047,0.0077,0.0077,0.0082,0.0047,9125.0,64.5577,5021.0
3723,20190909,10001959.SH,3.4,0.0114,0.0086,0.0086,0.0133,0.0074,31534.0,287.6762,23246.0
3724,20190910,10001959.SH,3.4,0.0086,0.0075,0.0075,0.009,0.0067,12391.0,93.6093,27926.0
3725,20190911,10001959.SH,3.4,0.0089,0.0068,0.0068,0.0091,0.0062,13223.0,96.1191,33129.0
3726,20190912,10001959.SH,3.4,0.007,0.0082,0.0082,0.0088,0.0065,12076.0,90.5389,37421.0
3727,20190916,10001959.SH,3.4,0.0061,0.0055,0.0055,0.008,0.0043,13998.0,83.8237,42157.0
3728,20190917,10001959.SH,3.4,0.0046,0.0033,0.0033,0.0046,0.0028,15330.0,55.0376,41788.0
3729,20190918,10001959.SH,3.4,0.0034,0.0029,0.0029,0.0036,0.0026,9596.0,30.3069,41666.0
3730,20190919,10001959.SH,3.4,0.0031,0.0032,0.0032,0.0032,0.0021,7356.0,17.727,42239.0
3731,20190920,10001959.SH,3.4,0.0032,0.0026,0.0026,0.0035,0.0026,4022.0,11.7792,43219.0
3732,20190923,10001959.SH,3.4,0.0021,0.0022,0.0022,0.0024,0.002,8145.0,17.904,44877.0
3733,20190924,10001959.SH,3.4,0.0022,0.0019,0.0019,0.0025,0.0018,4109.0,8.4688,46248.0
3734,20190925,10001959.SH,3.4,0.0019,0.0018,0.0018,0.002,0.0016,6674.0,12.5586,47289.0
3735,20190926,10001959.SH,3.4,0.0017,0.0014,0.0014,0.002,0.0014,11586.0,18.74,51024.0
3736,20190927,10001959.SH,3.4,0.0015,0.0015,0.0015,0.0016,0.0013,7435.0,11.0118,51697.0
3737,20190930,10001959.SH,3.4,0.0013,0.0013,0.0013,0.0016,0.0012,10117.0,14.7983,56318.0
3738,20191008,10001959.SH,3.4,0.001,0.0005,0.0005,0.0011,0.0005,9670.0,7.4161,54666.0
3739,20191009,10001959.SH,3.4,0.0003,0.0004,0.0004,0.0006,0.0003,4160.0,2.0842,54615.0
3740,20191010,10001959.SH,3.4,0.0003,0.0004,0.0004,0.0006,0.0003,3267.0,1.4191,54337.0
3741,20191011,10001959.SH,3.4,0.0002,0.0006,0.0006,0.001,0.0002,9075.0,6.5297,55628.0
3742,20191014,10001959.SH,3.4,0.0009,0.0001,0.0001,0.0009,0.0001,14468.0,6.8986,56781.0
3743,20191015,10001959.SH,3.4,0.0001,0.0002,0.0001,0.0003,0.0001,10924.0,1.4329,57494.0
3744,20191016,10001959.SH,3.4,0.0002,0.0001,0.0001,0.0002,0.0001,3026.0,0.3093,57704.0
3745,20191017,10001959.SH,3.4,0.0001,0.0001,0.0001,0.0002,0.0001,960.0,0.1111,57028.0
3746,20191018,10001959.SH,3.4,0.0001,0.0002,0.0002,0.0002,0.0001,1947.0,0.2291,56454.0
3747,20191021,10001959.SH,3.4,0.0002,0.0001,0.0001,0.0002,0.0001,9412.0,0.9584,55407.0
3748,20191022,10001959.SH,3.4,0.0001,0.0001,0.0001,0.0001,0.0001,44.0,0.0044,55387.0
3749,20191023,10001959.SH,3.4,0.0001,0.0,0.0001,0.0001,0.0001,397.0,0.0397,54996.0
3750,20191008,10001979.SH,2.75,0.2213,0.2278,0.2278,0.2386,0.2205,591.0,137.3367,343.0
3751,20191009,10001979.SH,2.75,0.2212,0.2223,0.2223,0.2274,0.205,848.0,185.4669,1021.0
3752,20191010,10001979.SH,2.75,0.2266,0.2385,0.2385,0.2427,0.2154,899.0,206.3928,1254.0
3753,20191011,10001979.SH,2.75,0.2471,0.2875,0.2857,0.2951,0.2444,911.0,245.5446,1438.0
3754,20191014,10001979.SH,2.75,0.298,0.3125,0.3133,0.3406,0.298,2222.0,711.9824,2543.0
3755,20191015,10001979.SH,2.75,0.3164,0.3141,0.3141,0.3196,0.3097,888.0,279.3936,2809.0
3756,20191016,10001979.SH,2.75,0.3199,0.301,0.3,0.3429,0.2966,2539.0,794.6675,3271.0
3757,20191017,10001979.SH,2.75,0.3076,0.311,0.311,0.3196,0.3008,816.0,252.4859,3312.0
3758,20191018,10001979.SH,2.75,0.3187,0.264,0.2618,0.3296,0.26,3247.0,939.5979,3956.0
3759,20191021,10001979.SH,2.75,0.2623,0.2667,0.2667,0.2752,0.2531,2437.0,645.2399,4454.0
3760,20191022,10001979.SH,2.75,0.2734,0.2695,0.2695,0.28,0.256,2782.0,737.7047,5124.0
3761,20191023,10001979.SH,2.75,0.2695,0.25,0.2499,0.2759,0.2415,3808.0,989.4678,5864.0
3762,20191024,10001979.SH,2.75,0.2511,0.2609,0.2609,0.2742,0.2464,5481.0,1425.454,6002.0
3763,20191025,10001979.SH,2.75,0.2588,0.27,0.27,0.2741,0.2364,6589.0,1673.0823,5692.0
3764,20191028,10001979.SH,2.75,0.2759,0.2827,0.2827,0.2911,0.2669,4513.0,1250.611,5717.0
3765,20191029,10001979.SH,2.75,0.2899,0.2729,0.2729,0.2899,0.2712,1931.0,537.8246,5623.0
3766,20191030,10001979.SH,2.75,0.2718,0.2538,0.2539,0.2772,0.2496,3385.0,877.1943,6026.0
3767,20191031,10001979.SH,2.75,0.2599,0.2573,0.2573,0.2665,0.2506,3161.0,822.8121,6136.0
3768,20191101,10001979.SH,2.75,0.2574,0.3047,0.3047,0.3047,0.2496,4646.0,1303.2689,5096.0
3769,20191104,10001979.SH,2.75,0.3099,0.319,0.3188,0.3233,0.3099,2797.0,888.1044,5018.0
3770,20191105,10001979.SH,2.75,0.3145,0.3368,0.3368,0.3693,0.3143,4174.0,1423.2275,4807.0
3771,20191106,10001979.SH,2.75,0.3368,0.33,0.33,0.3429,0.3243,1900.0,635.7857,5009.0
3772,20191107,10001979.SH,2.75,0.331,0.3321,0.3321,0.3484,0.322,2458.0,821.1441,4958.0
3773,20191108,10001979.SH,2.75,0.346,0.3134,0.3134,0.3569,0.3113,1651.0,546.1458,5043.0
3774,20191111,10001979.SH,2.75,0.3026,0.271,0.272,0.3026,0.2666,2483.0,705.5411,5252.0
3775,20191112,10001979.SH,2.75,0.2731,0.2725,0.2725,0.2813,0.2596,2784.0,752.938,4446.0
3776,20191113,10001979.SH,2.75,0.2701,0.2696,0.2696,0.2766,0.2586,1934.0,515.0315,4390.0
3777,20191114,10001979.SH,2.75,0.275,0.2697,0.2711,0.28,0.267,2378.0,647.065,4378.0
3778,20191115,10001979.SH,2.75,0.2731,0.262,0.262,0.28,0.2567,2505.0,674.2527,4256.0
3779,20191118,10001979.SH,2.75,0.2555,0.2814,0.2811,0.2884,0.2547,2611.0,717.7742,4324.0
3780,20191119,10001979.SH,2.75,0.2767,0.2974,0.2974,0.2981,0.2752,1505.0,436.341,3894.0
3781,20191120,10001979.SH,2.75,0.2928,0.2639,0.2639,0.2945,0.2583,1331.0,372.1491,3641.0
3782,20191121,10001979.SH,2.75,0.255,0.2486,0.2486,0.258,0.2388,1950.0,484.8916,3424.0
3783,20191122,10001979.SH,2.75,0.2564,0.2183,0.2183,0.2675,0.2105,2708.0,639.8792,3377.0
3784,20191125,10001979.SH,2.75,0.2183,0.2451,0.2451,0.2451,0.2183,1772.0,419.5417,3193.0
3785,20191126,10001979.SH,2.75,0.2538,0.243,0.2411,0.2582,0.2387,2668.0,664.0428,2129.0
3786,20191127,10001979.SH,2.75,0.2356,0.238,0.2366,0.2457,0.2267,2719.0,648.8308,895.0
3787,20191015,10001983.SH,3.5,0.0012,0.0014,0.0014,0.0025,0.0011,3096.0,4.6583,2533.0
3788,20191016,10001983.SH,3.5,0.0014,0.0011,0.0011,0.0016,0.0011,2057.0,2.7412,3761.0
3789,20191017,10001983.SH,3.5,0.0013,0.0013,0.0013,0.0015,0.0011,2720.0,3.6313,5472.0
3790,20191018,10001983.SH,3.5,0.0014,0.0011,0.0011,0.0015,0.0011,3106.0,3.9214,7275.0
3791,20191021,10001983.SH,3.5,0.0008,0.001,0.0009,0.0011,0.0008,1645.0,1.6404,8239.0
3792,20191022,10001983.SH,3.5,0.0011,0.001,0.001,0.0011,0.0009,1184.0,1.1564,8791.0
